value,method,risk,run,lower,upper
0.035672227350143415,constant,0.1691623246492986,1,0.016733252378257155,0.03783045670245393
0.035760495216536375,constant,0.16966132264529057,1,0.01677352936237424,0.03792435556320643
0.0358486590176674,constant,0.17016032064128256,1,0.01681375183481896,0.03801814557395434
0.03593671871398149,constant,0.17065931863727454,1,0.016853919785873948,0.03811182669081977
0.03602467426590364,constant,0.17115831663326653,1,0.016894033205819597,0.038205398869901236
0.03611252563383863,constant,0.1716573146292585,1,0.016934092084933742,0.038298862067273606
0.036200272778171394,constant,0.1721563126252505,1,0.016974096413492314,0.03839221623898833
0.03628791565926667,constant,0.17265531062124248,1,0.017014046181768626,0.03848546134107303
0.03637545423746899,constant,0.17315430861723446,1,0.017053941380033723,0.0385785973295317
0.03646288847310303,constant,0.17365330661322645,1,0.01709378199855643,0.038671624160344774
0.036550218326473066,constant,0.17415230460921843,1,0.017133568027603165,0.038764541789468886
0.03663744375786343,constant,0.17465130260521042,1,0.017173299457438104,0.03885735017283708
0.036724564727538184,constant,0.1751503006012024,1,0.017212976278323116,0.03895004926635855
0.03681158119574135,constant,0.1756492985971944,1,0.017252598480517682,0.03904263902591893
0.036898493122696635,constant,0.17614829659318637,1,0.017292166054278912,0.03913511940737998
0.036985300468607624,constant,0.17664729458917833,1,0.01733167898986185,0.039227490366579715
0.03707200319365772,constant,0.1771462925851703,1,0.01737113727751889,0.03931975185933241
0.03715860125801007,constant,0.1776452905811623,1,0.017410540907500393,0.03941190384142856
0.03724509462180767,constant,0.17814428857715428,1,0.017449889870054264,0.03950394626863481
0.03733148324517313,constant,0.17864328657314626,1,0.017489184155426052,0.039595879096694035
0.03741776708820893,constant,0.17914228456913825,1,0.017528423753859088,0.03968770228132512
0.03750394611099728,constant,0.17964128256513023,1,0.017567608655594345,0.03977941577822325
0.03759002027360003,constant,0.18014028056112222,1,0.01760673885087042,0.03987101954305974
0.03767598953605886,constant,0.1806392785571142,1,0.017645814329923647,0.039962513531481926
0.03776185385839495,constant,0.1811382765531062,1,0.017684835082988005,0.04005389769911321
0.03784761320060939,constant,0.18163727454909817,1,0.01772380110029519,0.04014517200155323
0.03793326752268278,constant,0.18213627254509016,1,0.017762712372074545,0.04023633639437752
0.03801881678457547,constant,0.18263527054108214,1,0.017801568888553065,0.0403273908331378
0.0381042609462274,constant,0.18313426853707412,1,0.01784037063995544,0.040418335273361694
0.038189599967558135,constant,0.1836332665330661,1,0.01787911761650406,0.04050916967055293
0.03827483380846691,constant,0.1841322645290581,1,0.01791780980841898,0.04059989398019119
0.03835996242883247,constant,0.18463126252505008,1,0.01795644720591783,0.04069050815773215
0.03844498578851327,constant,0.18513026052104206,1,0.01799502979921602,0.04078101215860737
0.03852990384734728,constant,0.18562925851703405,1,0.01803355757852666,0.04087140593822455
0.03861471656515203,constant,0.18612825651302603,1,0.018072030534060396,0.040961689451967154
0.03869942390172462,constant,0.18662725450901801,1,0.018110448656025672,0.041051862655194685
0.03878402581684168,constant,0.18712625250501,1,0.018148811934628507,0.04114192550324237
0.03886852227025939,constant,0.18762525050100198,1,0.018187120360072626,0.04123187795142152
0.0389529132217134,constant,0.18812424849699397,1,0.018225373922559414,0.041321719955019126
0.03903719863091892,constant,0.18862324649298595,1,0.018263572612287986,0.04141145146929826
0.03912137845757055,constant,0.18912224448897794,1,0.018301716419454942,0.04150107244949752
0.03920545266134251,constant,0.18962124248496992,1,0.018339805334254868,0.041590582850831705
0.03928942120188833,constant,0.1901202404809619,1,0.01837783934687959,0.04167998262849107
0.039373284038841105,constant,0.1906192384769539,1,0.018415818447518908,0.041769271737641764
0.03945704113181331,constant,0.19111823647294587,1,0.018453742626360247,0.04185845013342585
0.03954069244039682,constant,0.19161723446893786,1,0.01849161187358864,0.04194751777096099
0.03962423792416303,constant,0.19211623246492984,1,0.018529426179386726,0.04203647460534062
0.03970767754266252,constant,0.19261523046092183,1,0.018567185533934896,0.042125320591633826
0.03979101125542553,constant,0.1931142284569138,1,0.018604889927411158,0.042214055684885614
0.03987423902196138,constant,0.1936132264529058,1,0.01864253934999119,0.042302679840116396
0.03995736080175899,constant,0.19411222444889778,1,0.018680133791848387,0.04239119301232247
0.040040376554286494,constant,0.19461122244488976,1,0.01871767324315366,0.04247959515647571
0.04012328623899139,constant,0.19511022044088175,1,0.018755157694075698,0.042567886227523645
0.040206089815300494,constant,0.19560921843687373,1,0.01879258713478083,0.0426560661803894
0.04028878724261989,constant,0.19610821643286572,1,0.018829961555432935,0.04274413496997164
0.04037137848033506,constant,0.1966072144288577,1,0.018867280946193773,0.042832092551144854
0.040453863487810576,constant,0.19710621242484969,1,0.018904545297222485,0.04291993887875879
0.04053624222439045,constant,0.19760521042084167,1,0.018941754598676027,0.043007673907638974
0.04061851464939789,constant,0.19810420841683365,1,0.018978908840709047,0.04309529759258643
0.04070068072213531,constant,0.19860320641282564,1,0.019016008013473695,0.04318280988837765
0.04078274040188437,constant,0.19910220440881762,1,0.019053052107119915,0.043270210749764636
0.04086469364790596,constant,0.1996012024048096,1,0.019090041111795193,0.043357500131474984
0.040946540419440125,constant,0.2001002004008016,1,0.019126975017644727,0.04344467798821158
0.04102828067570613,constant,0.20059919839679358,1,0.01916385381481135,0.043531744274652964
0.04110991437590239,constant,0.20109819639278556,1,0.01920067749343553,0.043618698945452915
0.0411914414792065,constant,0.20159719438877755,1,0.019237446043655397,0.04370554195524081
0.04127286194477525,constant,0.20209619238476953,1,0.01927415945560684,0.043792273258621416
0.04135417573174441,constant,0.20259519038076151,1,0.019310817719423105,0.04387889281017475
0.041435382799228954,constant,0.2030941883767535,1,0.01934742082523531,0.04396540056445631
0.041516483106323,constant,0.20359318637274548,1,0.019383968763172207,0.04405179647599689
0.041597476612099754,constant,0.20409218436873747,1,0.01942046152336017,0.044138080499302755
0.041678363275611446,constant,0.20459118236472945,1,0.019456899095923155,0.04422425258885533
0.041759143055889375,constant,0.20509018036072144,1,0.019493281470982823,0.04431031269911146
0.04183981591194397,constant,0.20558917835671342,1,0.019529608638658484,0.04439626078450324
0.04192038180276453,constant,0.2060881763527054,1,0.019565880589067015,0.04448209679943796
0.042000840687319546,constant,0.2065871743486974,1,0.019602097312323007,0.04456782069829828
0.0420811925245565,constant,0.20708617234468937,1,0.0196382587985387,0.04465343243544212
0.0421614372734018,constant,0.20758517034068136,1,0.019674365037823917,0.04473893196520252
0.04224157489276084,constant,0.20808416833667334,1,0.0197104160202861,0.04482431924188766
0.042321605341518076,constant,0.20858316633266533,1,0.01974641173603049,0.0449095942197812
0.042401528578536796,constant,0.20908216432865728,1,0.019782352175159706,0.044994756853141624
0.04248134456265931,constant,0.20958116232464927,1,0.019818237327774255,0.04507980709620283
0.042561053252706954,constant,0.21008016032064125,1,0.01985406718397219,0.04516474490317379
0.04264065460747976,constant,0.21057915831663324,1,0.019889841733849088,0.04524957022823847
0.04272014858575682,constant,0.21107815631262522,1,0.01992556096749829,0.04533428302555604
0.042799535146295975,constant,0.2115771543086172,1,0.019961224875010706,0.04541888324926078
0.04287881424783421,constant,0.2120761523046092,1,0.019996833446475022,0.045503370853462066
0.04295798584908703,constant,0.21257515030060117,1,0.020032386671977268,0.04558774579224415
0.043037049908749125,constant,0.21307414829659316,1,0.02006788454160146,0.04567200801966657
0.04311600638549373,constant,0.21357314629258514,1,0.020103327045428894,0.045756157489763694
0.04319485523797309,constant,0.21407214428857713,1,0.020138714173538814,0.045840194156544944
0.043273596424818206,constant,0.2145711422845691,1,0.020174045916007875,0.045924117973994774
0.04335222990463891,constant,0.2150701402805611,1,0.020209322262910508,0.046007928896072636
0.04343075563602364,constant,0.21556913827655308,1,0.02024454320431856,0.046091626876712706
0.04350917357753986,constant,0.21606813627254506,1,0.020279708730301774,0.046175211869824415
0.043587483687733575,constant,0.21656713426853705,1,0.02031481883092726,0.046258683829291825
0.04366568592512968,constant,0.21706613226452903,1,0.020349873496260006,0.046342042708974095
0.04374378024823172,constant,0.21756513026052102,1,0.020384872716362443,0.04642528846270522
0.043821766615522006,constant,0.218064128256513,1,0.020419816481294713,0.04650842104429406
0.04389964498546142,constant,0.21856312625250499,1,0.02045470478111449,0.04659144040752418
0.043977415316489715,constant,0.21906212424849697,1,0.020489537605877226,0.04667434650615425
0.044055077567025175,constant,0.21956112224448895,1,0.0205243149456358,0.04675713929391752
0.044132631695464775,constant,0.22006012024048094,1,0.02055903679044088,0.04683981872452213
0.0442100776601842,constant,0.22055911823647292,1,0.02059370313034067,0.046922384751651024
0.04428741541953768,constant,0.2210581162324649,1,0.02062831395538103,0.04700483732896186
0.04436464493185821,constant,0.2215571142284569,1,0.0206628692556055,0.04708717641008715
0.04444176615545714,constant,0.22205611222444888,1,0.0206973690210551,0.047169401948633935
0.04451877904862461,constant,0.22255511022044086,1,0.02073181324176845,0.0472515138981841
0.044595683569629285,constant,0.22305410821643284,1,0.020766201907782014,0.04733351221229424
0.04467247967671836,constant,0.22355310621242483,1,0.020800535009129633,0.047415396844495576
0.04474916732811762,constant,0.2240521042084168,1,0.020834812535842885,0.04749716774829399
0.04482574648203144,constant,0.2245511022044088,1,0.020869034477951038,0.04757882487717012
0.044902217096642494,constant,0.22505010020040078,1,0.020903200825480646,0.04766036818457896
0.04497857913011222,constant,0.22554909819639277,1,0.020937311568456345,0.04774179762395043
0.04505483254058043,constant,0.22604809619238475,1,0.02097136669690003,0.047823113148688805
0.045130977286165413,constant,0.22654709418837674,1,0.021005366200831294,0.04790431471217311
0.04520701332496399,constant,0.22704609218436872,1,0.021039310070267502,0.047985402267756785
0.045282940615051365,constant,0.2275450901803607,1,0.02107319829522345,0.04806637576876786
0.045358759114481145,constant,0.2280440881763527,1,0.021107030865711487,0.04814723516850885
0.04543446878128546,constant,0.22854308617234467,1,0.021140807771741748,0.048227980420256895
0.04551006957347481,constant,0.22904208416833666,1,0.02117452900332197,0.048308611477263515
0.045585561449038164,constant,0.22954108216432864,1,0.02120819455045741,0.048389128292754775
0.0456609443659427,constant,0.23004008016032063,1,0.0212418044031509,0.048469530819930995
0.04573621828213412,constant,0.2305390781563126,1,0.021275358551403004,0.04854981901196721
0.045811383155536345,constant,0.2310380761523046,1,0.021308856985211733,0.048629992822012635
0.04588643894405181,constant,0.23153707414829658,1,0.02134229969457293,0.048710052203191086
0.04596138560556115,constant,0.23203607214428856,1,0.021375686669479747,0.048789997108600575
0.04603622309792341,constant,0.23253507014028055,1,0.021409017899923322,0.04886982749131369
0.046110951378975834,constant,0.23303406813627253,1,0.02144229337589198,0.04894954330437712
0.04618557040653398,constant,0.23353306613226452,1,0.02147551308737191,0.04902914450081204
0.04626008013839164,constant,0.2340320641282565,1,0.021508677024346817,0.04910863103361385
0.046334480532321004,constant,0.23453106212424848,1,0.021541785176798115,0.049188002855752394
0.04640877154607237,constant,0.23503006012024047,1,0.021574837534704617,0.04926725992017165
0.046482953137374355,constant,0.23552905811623245,1,0.021607834088042982,0.049346402179789924
0.04655702526393371,constant,0.23602805611222444,1,0.021640774826787168,0.049425429587499674
0.04663098788343542,constant,0.23652705410821642,1,0.02167365974090905,0.04950434209616772
0.04670484095354266,constant,0.2370260521042084,1,0.021706488820377845,0.04958313965863494
0.04677858443189675,constant,0.2375250501002004,1,0.021739262055160472,0.0496618222277165
0.0468522182761173,constant,0.23802404809619238,1,0.021771979435221595,0.04974038975620178
0.046925742443801904,constant,0.23852304609218436,1,0.021804640950523167,0.04981884219685417
0.04699915689252626,constant,0.23902204408817634,1,0.02183724659102491,0.049897179502411224
0.04707246157984446,constant,0.23952104208416833,1,0.02186979634668417,0.049975401625584844
0.04714565646328836,constant,0.2400200400801603,1,0.021902290207455807,0.05005350851906064
0.04721874150036812,constant,0.24051903807615227,1,0.021934728163292356,0.050131500135498705
0.04729171664857185,constant,0.24101803607214425,1,0.021967110204143787,0.05020937642753278
0.047364581865365796,constant,0.24151703406813624,1,0.021999436319957842,0.05028713734777104
0.047437337108194255,constant,0.24201603206412822,1,0.022031706500679774,0.05036478284879552
0.047509982334479534,constant,0.2425150300601202,1,0.02206392073625242,0.050442312883162185
0.047582517501621985,constant,0.2430140280561122,1,0.022096079016616237,0.050519727403401236
0.047654942566999925,constant,0.24351302605210418,1,0.022128181331709258,0.05059702636201655
0.04772725748796955,constant,0.24401202404809616,1,0.022160227671466994,0.050674209711486146
0.04779946222186529,constant,0.24451102204408814,1,0.022192218025822667,0.05075127740426188
0.04787155672599941,constant,0.24501002004008013,1,0.0222241523847072,0.05082822939276977
0.04794354095766201,constant,0.2455090180360721,1,0.022256030738048826,0.050905065629409454
0.04801541487412128,constant,0.2460080160320641,1,0.02228785307577351,0.05098178606655449
0.04808717843262328,constant,0.24650701402805608,1,0.022319619387804863,0.051058390656552495
0.04815883159039189,constant,0.24700601202404807,1,0.022351329664063845,0.05113487935172474
0.04823037430462915,constant,0.24750501002004005,1,0.02238298389446943,0.0512112521043666
0.048301806532514535,constant,0.24800400801603203,1,0.022414582068937608,0.05128750886674677
0.04837312823120582,constant,0.24850300601202402,1,0.022446124177382395,0.05136364959110826
0.04844433935783829,constant,0.249002004008016,1,0.022477610209715202,0.051439674229667526
0.048515439869525334,constant,0.249501002004008,1,0.022509040155845077,0.05151558273461501
0.04858642972335794,constant,0.25,1,0.022540414005678605,0.05159137505811474
2.696220310432778e-4,linear,0.001,1,6.69934312315927e-6,7.007248871921496e-4
3.990560885585512e-4,linear,0.001498997995991984,1,3.2123747393674806e-5,9.979019158971782e-4
5.270479354467339e-4,linear,0.001997995991983968,1,6.199349339144082e-5,0.0012815128921796384
6.539486938979292e-4,linear,0.002496993987975952,1,9.538461745157851e-5,0.0015508913624970072
7.799641017791708e-4,linear,0.0029959919839679357,1,1.3214109998500599e-4,0.001813050254100851
9.052296111738138e-4,linear,0.0034949899799599196,1,1.717355252181817e-4,0.0020673221255985133
0.0010298412383386375,linear,0.0039939879759519036,1,2.1389588493426654e-4,0.00231345990777183
0.0011538706327665973,linear,0.004492985971943888,1,2.593389364808147e-4,0.0025547324389728326
0.0012773733263324706,linear,0.004991983967935871,1,3.1019809818228313e-4,0.002787150218215891
0.0014003936327368696,linear,0.005490981963927856,1,3.630830585066236e-4,0.0029860457926959194
0.0015229677422323729,linear,0.005989979959919839,1,4.1780065935546353e-4,0.0031982792160846546
0.0016451257730740344,linear,0.006488977955911823,1,4.692157791495118e-4,0.0034183650204527524
0.0017668931853840244,linear,0.006987975951903807,1,5.18907897371167e-4,0.00363459488051268
0.0018882917873798378,linear,0.0074869739478957914,1,5.673615998478976e-4,0.003847344807881894
0.00200934047105229,linear,0.007985971943887775,1,6.151139588417149e-4,0.004047899664263227
0.0021300557625262588,linear,0.00848496993987976,1,6.67640466936016e-4,0.004235674854863181
0.002250452242016472,linear,0.008983967935871744,1,7.240505594861521e-4,0.004419442526297969
0.0023705428698530427,linear,0.009482965931863728,1,7.769589814507083e-4,0.004617939124329192
0.002490339243454905,linear,0.009981963927855712,1,8.258530309136143e-4,0.004818794335451195
0.0026098518026189746,linear,0.010480961923847693,1,8.906288297112989e-4,0.005017060673398437
0.0027290899955007275,linear,0.010979959919839678,1,9.564542459715449e-4,0.005200557441279258
0.0028480624142681685,linear,0.011478957915831662,1,0.0010193825939660015,0.0053991787190747036
0.002966776907055364,linear,0.011977955911823646,1,0.0010808143983964146,0.005586474573482481
0.003085240671176952,linear,0.01247695390781563,1,0.0011429540162077876,0.005776253850124965
0.003203460331368658,linear,0.012975951903807615,1,0.0012057723482291791,0.005950013519667405
0.003321442005945816,linear,0.0134749498997996,1,0.001268775058556012,0.006116439448496393
0.003439191363126655,linear,0.013973947895791584,1,0.0013205070491173585,0.00629048637023287
0.0035567136692835188,linear,0.014472945891783565,1,0.0013723854853741138,0.006463180565961102
0.003674013830518961,linear,0.014971943887775549,1,0.0014244038396967439,0.0066219847305862495
0.003791096428683135,linear,0.015470941883767533,1,0.0014765560126047902,0.006778557727899591
0.003907965752732228,linear,0.015969939879759518,1,0.0015476311565499781,0.006932519666823351
0.004024625826158101,linear,0.016468937875751502,1,0.0016198421386182528,0.0070843023345716115
0.004141080431086283,linear,0.016967935871743486,1,0.0016868658663426192,0.007234024061156597
0.004257333129533735,linear,0.01746693386773547,1,0.0017325078145630697,0.007381740066538846
0.004373387282233103,linear,0.017965931863727455,1,0.0018006294791636495,0.007530115389931225
0.004489246065362537,linear,0.01846492985971944,1,0.0018629874051680055,0.007694060859759153
0.004604912485464624,linear,0.018963927855711424,1,0.0019221404399846086,0.007842703478586415
0.004720389392793314,linear,0.019462925851703405,1,0.0019817597343934467,0.00798183867311046
0.00483567949329089,linear,0.01996192384769539,1,0.0020415726561986303,0.008119230159514757
0.0049507853593664525,linear,0.020460921843687373,1,0.002101572829293993,0.008254919345284897
0.0050657094396225,linear,0.020959919839679358,1,0.0021617541913137865,0.008388945634114502
0.005180454067654827,linear,0.021458917835671342,1,0.002222110970983081,0.008522308389883585
0.005295021470034064,linear,0.021957915831663326,1,0.002282637667593536,0.008688757829840459
0.005409413773561456,linear,0.02245691382765531,1,0.0023433290323609185,0.008854363937672553
0.005523633011880136,linear,0.02295591182364729,1,0.002404240584385386,0.009019140931445556
0.005637681131511772,linear,0.023454909819639276,1,0.00247476838353044,0.009182912121108968
0.005751559997379821,linear,0.02395390781563126,1,0.002547728628449631,0.009345324436569071
0.005865271397872934,linear,0.024452905811623245,1,0.0025967061161860385,0.00950573309199544
0.0059788170494955405,linear,0.02495190380761523,1,0.0026646687432027205,0.009625379488999697
0.006092198601146844,linear,0.025450901803607213,1,0.0027119758549889908,0.00974352845123618
0.0062054176380647134,linear,0.025949899799599198,1,0.002752018141304076,0.009859238164298071
0.006318475685466712,linear,0.026448897795591182,1,0.0027916515630878706,0.010005641107516472
0.006431374211916835,linear,0.026947895791583167,1,0.0028310458945293767,0.010156762973130657
0.006544114632443435,linear,0.027446893787575147,1,0.0028857327968727976,0.010305834570361598
0.006656698311430776,linear,0.027945891783567132,1,0.002957597743203022,0.010421987304689238
0.006769126565304682,linear,0.028444889779559116,1,0.0030299579372570174,0.010536796928918514
0.006881400665030103,linear,0.0289438877755511,1,0.00310298114331926,0.010650284864785788
0.006993521838436968,linear,0.029442885771543085,1,0.0031762848552550583,0.010784638873098149
0.007105491272388832,linear,0.02994188376753507,1,0.0032398613402053462,0.01092610468499552
0.007217310114807345,linear,0.030440881763527054,1,0.003290105953546885,0.011066748339519311
0.007328979476564489,linear,0.030939879759519034,1,0.0033398296323734547,0.01120657991116816
0.00744050043325304,linear,0.03143887775551102,1,0.0033896404699553214,0.011345609173007138
0.007551874026845221,linear,0.031937875751503,1,0.003439401769130836,0.011483845610477605
0.007663101267247868,linear,0.03243687374749499,1,0.003489080020451453,0.011621298434367626
0.007774183133762477,linear,0.03293587174348697,1,0.0035581455134771384,0.011757976593006035
0.007885120576457006,linear,0.033434869739478956,1,0.0036112129808044476,0.011893888783737788
0.007995914517456196,linear,0.03393386773547094,1,0.003664105856608305,0.012029043463733131
0.008106565852156317,linear,0.034432865731462925,1,0.0037184560289903923,0.012163448860178361
0.008217075450369822,linear,0.03493186372745491,1,0.0037825656297731346,0.012297112979892154
0.008327444157404995,linear,0.035430861723446894,1,0.0038468064216451623,0.012430043618407723
0.00843767279508489,linear,0.03592985971943888,1,0.003911175880022765,0.012562248368557216
0.00854776216271022,linear,0.03642885771543086,1,0.00397567154389281,0.01269373462859271
0.008657713037969524,linear,0.03692785571142285,1,0.004040291013296109,0.01282450960987443
0.008767526177800647,linear,0.037426853707414824,1,0.0041050319469437746,0.01295429911839681
0.00887720231920627,linear,0.03792585170340681,1,0.004169892059957533,0.01308299021431497
0.008986742180027069,linear,0.03842484969939879,1,0.00420988561584677,0.013210984734480364
0.009096146459674676,linear,0.03892384769539078,1,0.004236467724904594,0.013338289339761635
0.009205415839827525,linear,0.03942284569138276,1,0.004262640590417003,0.013464910533422098
0.009314550985091576,linear,0.039921843687374746,1,0.004292014250673219,0.013590854666884708
0.009423552543628158,linear,0.04042084168336673,1,0.004344120136834236,0.013716127945216585
0.009532421147751192,linear,0.040919839679358715,1,0.004430904723764572,0.01384073643234959
0.009641157414495359,linear,0.0414188376753507,1,0.004518273916701596,0.013964686056053192
0.009749761946157086,linear,0.04191783567134268,1,0.004598547027731163,0.014087982612673966
0.009858235330810039,linear,0.04241683366733467,1,0.004641251003707292,0.01420851403758677
0.009966578142796431,linear,0.04291583166332665,1,0.004683790679158132,0.014309262578902866
0.010074790943195765,linear,0.043414829659318636,1,0.004726167491056205,0.014409383414112874
0.010182874280272099,linear,0.04391382765531062,1,0.004768382844633569,0.014540138228695418
0.010290828689901263,linear,0.044412825651302605,1,0.004810438114446779,0.014674957319418305
0.01039865469597883,linear,0.04491182364729458,1,0.00485233464539437,0.014809324913879542
0.010506352810810325,linear,0.04541082164328657,1,0.004894073753689625,0.014934945493127665
0.010613923535484321,linear,0.04590981963927855,1,0.004935656727790948,0.015034733164701487
0.010721367360229432,linear,0.046408817635270536,1,0.00497632430640445,0.015133748651016282
0.010828684764756173,linear,0.04690781563126252,1,0.005015939004078828,0.01523199904436659
0.010935876218584308,linear,0.047406813627254504,1,0.005067297004051356,0.015329491294260221
0.011042942181356624,linear,0.04790581162324649,1,0.005118350860872498,0.01542623221184251
0.011149883103139649,linear,0.04840480961923847,1,0.005169354923603895,0.015522228474138335
0.01125669942471226,linear,0.04890380761523046,1,0.005220309150171284,0.015617486628121369
0.011363391577842455,linear,0.04940280561122244,1,0.00527121349887491,0.015712013094619316
0.01146995998555312,linear,0.049901803607214426,1,0.00532206792838129,0.015805814172063136
0.011576405062377254,linear,0.05040080160320641,1,0.005372872397715165,0.01591887952718638
0.011682727214603228,linear,0.050899799599198395,1,0.005423626866251824,0.016045582079044447
0.011788926840510507,linear,0.05139879759519038,1,0.005474331293709569,0.01617191758365027
0.011895004330596336,linear,0.051897795591182364,1,0.00552529412283469,0.016297888447311518
0.012000960067793685,linear,0.05239679358717435,1,0.005576386644384694,0.016423206254515245
0.012106794427681138,linear,0.05289579158316633,1,0.0056275444720037225,0.016548112397011767
0.012212507778684822,linear,0.05339478957915831,1,0.005678657509292446,0.016672657976233463
0.012318100482272984,linear,0.053893787575150294,1,0.005729725661093437,0.01679684526176144
0.012423572893143428,linear,0.05439278557114228,1,0.005780748833548779,0.016920070499281594
0.012528925359403982,linear,0.05489178356713426,1,0.005831726934067092,0.017015297395183714
0.012634158222746682,linear,0.05539078156312625,1,0.005882659871291566,0.017109890479063285
0.012739271818615706,linear,0.05588977955911823,1,0.0059365550249962,0.0172038543050765
0.012844266476369312,linear,0.056388777555110216,1,0.005989028758578613,0.017297193353290583
0.012949142519436165,linear,0.0568877755511022,1,0.00603433506919907,0.017389579320661125
0.013053900265466246,linear,0.057386773547094184,1,0.006084544215634376,0.01749876723058348
0.013158540026476574,linear,0.05788577154308617,1,0.006129270546643311,0.017622761078429448
0.013263062108991946,linear,0.05838476953907815,1,0.006152804506274033,0.017746434607033883
0.013367466814180981,linear,0.05888376753507014,1,0.006192967149831452,0.017869586004564855
0.013471754437987482,linear,0.05938276553106212,1,0.006233919378725251,0.017992182622544817
0.013575925271257637,linear,0.059881763527054106,1,0.0062747549497780795,0.01811004600313098
0.013679979599862876,linear,0.06038076152304609,1,0.0063154745251844105,0.01820498942736514
0.013783917704818786,linear,0.06087975951903807,1,0.006368427038253359,0.018302685431559943
0.01388773986240021,linear,0.06137875751503005,1,0.006422335088407437,0.01842821882134506
0.01399144634425243,linear,0.06187775551102204,1,0.006476232628092581,0.01852590427824673
0.01409503741749931,linear,0.06237675350701402,1,0.006530119319167534,0.018609202414517814
0.014198513344847438,linear,0.062875751503006,1,0.006583994828296838,0.01869147922602453
0.014301874384687434,linear,0.06337474949899799,1,0.0066378588268385325,0.018772946499073503
0.014405120791191876,linear,0.06387374749498997,1,0.006691710990735246,0.018853806991334675
0.01450825281441033,linear,0.06437274549098196,1,0.00674555100040848,0.018934064566485543
0.014611270700361521,linear,0.06487174348697394,1,0.006799378540656442,0.019052114170153595
0.014714174691122454,linear,0.06537074148296593,1,0.00685319330055489,0.019173247915840227
0.014816965024915231,linear,0.06586973947895791,1,0.006906994973360726,0.0192806267213786
0.01491964193619097,linear,0.0663687374749499,1,0.006961104658281284,0.019398042550407658
0.015022205655711288,linear,0.06686773547094188,1,0.007014561333132654,0.01950690475628186
0.015124656410627602,linear,0.06736673346693386,1,0.007054913212993876,0.019592646642987443
0.015226994424557862,linear,0.06786573146292585,1,0.007095157726407258,0.019674105135614028
0.015329219917661133,linear,0.06836472945891783,1,0.007135295400981348,0.019755035609897133
0.01543133310671023,linear,0.06886372745490982,1,0.007175326756872519,0.019850047528242983
0.015533334205161835,linear,0.0693627254509018,1,0.007210841839024591,0.019935226207986222
0.015635223423225236,linear,0.06986172344689379,1,0.007253008610755566,0.020050905639539842
0.015737000967928516,linear,0.07036072144288577,1,0.007290737558201352,0.020166317734977016
0.015838667043183402,linear,0.07085971943887776,1,0.0073298231260478025,0.020281463479443977
0.015940221849847995,linear,0.07135871743486974,1,0.0073692808112902014,0.02039631096276178
0.016041665585787825,linear,0.07185771543086172,1,0.007408635115762087,0.02049321370705892
0.016142998445935433,linear,0.07235671342685371,1,0.007447886513133267,0.020600487988730137
0.01624422062234819,linear,0.07285571142284569,1,0.007488260340491458,0.02071197117960805
0.01634533230426439,linear,0.07335470941883766,1,0.007524808281374157,0.020832768276985617
0.01644633367815824,linear,0.07385370741482965,1,0.007558058860929465,0.02093411501693611
0.01654722492779301,linear,0.07435270541082163,1,0.00760134504488231,0.021044777752767366
0.016648006234273052,linear,0.07485170340681362,1,0.007666934891079123,0.021152642457160212
0.01674867777609429,linear,0.0753507014028056,1,0.007735481701036346,0.021258761640100605
0.016849239729193437,linear,0.07584969939879758,1,0.007804111481970941,0.021364579389008383
0.016949692266996053,linear,0.07634869739478957,1,0.007872823173983728,0.02147009686721347
0.01705003556046309,linear,0.07684769539078155,1,0.007941615729687178,0.02157531522407782
0.017150269778136648,linear,0.07734669338677354,1,0.008010488113966914,0.021673112516504747
0.017250395086184235,linear,0.07784569138276552,1,0.008079439303749594,0.021784199188160474
0.017350411648441956,linear,0.0783446893787575,1,0.00811278855861763,0.02188918685623673
0.017450319626456955,linear,0.07884368737474949,1,0.008128860125080762,0.021993219951120545
0.017550119179528263,linear,0.07934268537074148,1,0.008144692211348743,0.022096959470985236
0.017649810464747118,linear,0.07984168336673346,1,0.008160831222355183,0.022200282193305776
0.017749393637036023,linear,0.08034068136272544,1,0.008177064885239754,0.022303050590753253
0.017848868849186905,linear,0.08083967935871743,1,0.008193068314291044,0.022405526480481233
0.017948236251898467,linear,0.08133867735470941,1,0.00825076720802079,0.02250771091460532
0.018047495993812446,linear,0.0818376753507014,1,0.008321550458437044,0.022606956104968417
0.018146648221549266,linear,0.08233667334669338,1,0.008392421748107077,0.02269796621311316
0.018245693079742428,linear,0.08283567134268537,1,0.00846338015266056,0.02278864011145566
0.018344630711072604,linear,0.08333466933867735,1,0.008511418449405856,0.022878979280795676
0.018443461256300517,linear,0.08383366733466933,1,0.008500063298041479,0.02296898518536415
0.018542184854299343,linear,0.08433266533066132,1,0.008488328066436937,0.023058104744993424
0.018640801642086008,linear,0.0848316633266533,1,0.008476215083722885,0.02314968590101699
0.018739311754852286,linear,0.08533066132264529,1,0.008463726654306357,0.023236074791941914
0.018837715325994528,linear,0.08582965931863727,1,0.008450865058295946,0.0233250289022428
0.018936012487143467,linear,0.08632865731462926,1,0.008484638045116002,0.023416482705690054
0.01903420336819256,linear,0.08682765531062124,1,0.008520398706918614,0.023516044639247252
0.019132288097326394,linear,0.087326653306613225,1,0.0085566521265249,0.023615203716831845
0.01923026680104792,linear,0.08782565130260521,1,0.00860610291515077,0.023713958860179983
